"Minor","sub","number","url"
"Human Services","SOC","361","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SOC-Sociology/300/SOC-361"
"Physical Education","HHP","106","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106"
"Physical Education","HHP","106L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-106L"
"Physical Education","HHP","151","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-151"
"Physical Education","HHP","170","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-170"
"Physical Education","HHP","171","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-171"
"Physical Education","HHP","203","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/200/HHP-203"
"Physical Education","HHP","170","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-170"
"Physical Education","HHP","171","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-171"
"Physical Education","HHP","244","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/200/HHP-244"
"Physical Education","HHP","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-300"
"Physical Education","HHP","304","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-304"
"Physical Education","HHP","317","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-317"
"Physical Education","HHP","319","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-319"
"Physical Education","HHP","324","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-324"
"Physical Education","HHP","328","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-328"
"Physical Education","HHP","329","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-329"
"Physical Education","HHP","343","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-343"
"Physical Education","HHP","343L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/300/HHP-343L"
"Physical Education","HHP","434","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/400/HHP-434"
"Physical Education","HHP","170","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-170"
"Physical Education","HHP","171","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/HHP-Health-and-Human-Performance/100/HHP-171"
"Journalism","JOURN","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/200/JOURN-200"
"Journalism","JOURN","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/200/JOURN-201"
"Journalism","JOURN","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/300/JOURN-300"
"Journalism","ENG","347","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-347"
"Journalism","JOURN","301","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/300/JOURN-301"
"Journalism","JOURN","401","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/400/JOURN-401"
"Journalism","JOURN","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/JOURN-Journalism/400/JOURN-497"
"Physical Sciences","MAT","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-150"
"Physical Sciences","MAT","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-150"
"Physical Sciences","MAT","221","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-221"
"Physical Sciences","MAT","222","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-222"
"Physical Sciences","CHE","141","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-141"
"Physical Sciences","CHE","142","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CHE-Chemistry/100/CHE-142"
"Physical Sciences","PHY","231","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231"
"Physical Sciences","PHY","231L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-231L"
"Physical Sciences","PHY","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271"
"Physical Sciences","PHY","271L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271L"
"Physical Sciences","PHY","232","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-232"
"Physical Sciences","PHY","232L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-232L"
"Physical Sciences","PHY","272","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272"
"Physical Sciences","PHY","272L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272L"
"Leadership - Business Leadership Emphasis","BUS","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/100/BUS-100"
"Leadership - Business Leadership Emphasis","LSP","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/200/LSP-201"
"Leadership - Business Leadership Emphasis","LSP","299T.2","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/200/LSP-299T"
"Leadership - Business Leadership Emphasis","LSP","494","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-494"
"Leadership - Business Leadership Emphasis","BUS","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/200/BUS-200"
"Leadership - Business Leadership Emphasis","BUS","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/200/BUS-225"
"Leadership - Business Leadership Emphasis","BUS","299T","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/Narrative-Courses/BUS-299T"
"Leadership - Business Leadership Emphasis","BUS","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/300/BUS-340"
"Leadership - Business Leadership Emphasis","BUS","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/300/BUS-340"
"Leadership - Business Leadership Emphasis","BUS","453","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/400/BUS-453"
"Leadership - Business Leadership Emphasis","BUS","483","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/400/BUS-483"
"Leadership - Business Leadership Emphasis","LSP","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-497"
"Leadership - Business Leadership Emphasis","LSP","494","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-494"
"Leadership - Business Leadership Emphasis","BUS","299T","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/Narrative-Courses/BUS-299T"
"Leadership - Business Leadership Emphasis","LSP","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-497"
"Physics","MAT","175","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/100/MAT-175"
"Physics","MAT","275","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-275"
"Physics","MAT","352","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/300/MAT-352"
"Physics","PHY","271","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271"
"Physics","PHY","271L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-271L"
"Physics","PHY","272","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272"
"Physics","PHY","272L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHY-Physics/200/PHY-272L"
"Leadership - Organizational Leadership Emphasis","BUS","100","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/100/BUS-100"
"Leadership - Organizational Leadership Emphasis","BUS","225","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/200/BUS-225"
"Leadership - Organizational Leadership Emphasis","BUS","375","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/300/BUS-375"
"Leadership - Organizational Leadership Emphasis","LSP","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/200/LSP-201"
"Leadership - Organizational Leadership Emphasis","BUS","200","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/200/BUS-200"
"Leadership - Organizational Leadership Emphasis","BUS","299T","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/Narrative-Courses/BUS-299T"
"Leadership - Organizational Leadership Emphasis","BUS","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/300/BUS-340"
"Leadership - Organizational Leadership Emphasis","BUS","483","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/400/BUS-483"
"Leadership - Organizational Leadership Emphasis","LSP","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-497"
"Leadership - Organizational Leadership Emphasis","BUS","299T","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/Narrative-Courses/BUS-299T"
"Leadership - Organizational Leadership Emphasis","LSP","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/LSP-Leadership/400/LSP-497"
"Literacy Education","EDU","253","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/200/EDU-253"
"Literacy Education","EDU","304","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-304"
"Literacy Education","EDU","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-305"
"Literacy Education","EDU","306","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-306"
"Literacy Education","EDU","350","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-350"
"Literacy Education","EDU","352","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/300/EDU-352"
"Literacy Education","EDU","451","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/EDU-Education/400/EDU-451"
"Pre-Law","POE","241","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/200/POE-241"
"Pre-Law","POE","250","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/200/POE-250"
"Pre-Law","POE","255","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/200/POE-255"
"Pre-Law","ENG","280","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-280"
"Pre-Law","ENG","245","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-245"
"Pre-Law","ENG","246","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-246"
"Pre-Law","ENG","247","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/200/ENG-247"
"Pre-Law","ENG","345","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-345"
"Pre-Law","ENG","346","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-346"
"Pre-Law","ENG","347","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENG-English/300/ENG-347"
"Pre-Law","POE","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-300"
"Pre-Law","POE","335","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/300/POE-335"
"Pre-Law","BUS","391","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/300/BUS-391"
"Pre-Law","PHI","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/200/PHI-201"
"Pre-Law","PHI","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/200/PHI-202"
"Pre-Law","PHI","309","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/300/PHI-309"
"Pre-Law","PHI","331","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/300/PHI-331"
"Pre-Law","PHI","340","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/PHI-Philosophy/300/PHI-340"
"Pre-Law","REL","350","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/REL-Religious-Studies/300/REL-350"
"Pre-Law","POE","497","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/POE-Political-Economy/400/POE-497"
"Spanish Foundations","SPA","101","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-101"
"Spanish Foundations","SPA","102","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-102"
"Spanish Foundations","SPA","201","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-201"
"Spanish Foundations","SPA","202","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-202"
"Spanish Foundations","SPA","235","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-235"
"Spanish Foundations","SPA","300","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-300"
"Spanish Foundations","SPA","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-305"
"Spanish Foundations","SPA","306","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-306"
"Spanish Foundations","SPA","305","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-305"
"Spanish Foundations","SPA","306","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-306"
"Spanish Foundations","SPA","307","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-307"
"Spanish Foundations","SPA","308","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-308"
"Spanish Foundations","SPA","101REV","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/100/SPA-101REV"
"Spanish Foundations","SPA","210","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-210"
"Spanish Foundations","SPA","299","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/200/SPA-299"
"Spanish Foundations","SPA","310","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/SPA-Spanish/300/SPA-310"
"Technical and Analytical Skills in the Natural Sciences","MAT","212","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/MAT-Mathematics/200/MAT-212"
"Technical and Analytical Skills in the Natural Sciences","BUS","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/BUS-Business/100/BUS-150"
"Technical and Analytical Skills in the Natural Sciences","CSC","150","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/CSC-Computer-Science/100/CSC-150"
"Technical and Analytical Skills in the Natural Sciences","ENV","350","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/300/ENV-350"
"Technical and Analytical Skills in the Natural Sciences","ENV","350L","http://collegeofidaho.smartcatalogiq.com/en/current/Undergraduate-Catalog/Courses/ENV-Environmental-Science/300/ENV-350L"
